,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
3814,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:48,,,en,Twitter Web App,0,279
3815,"b""RT @DrProudman: I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday workin\xe2\x80\xa6""",1.389E+18,140,02-05-2021 23:47,,,en,Twitter for Android,0,19
3816,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:46,,,en,Twitter for Android,0,279
3817,"b""You can't possibly live in Lagos and still think of rape....Are u mad ni? Wey olosho plenty. #Rape #JusticeforNidhiPaswan""",1.389E+18,121,02-05-2021 23:46,,,en,Twitter for Android,0,0
3818,b'#sexualassault #coercivecontrol #rape #consent https://t.co/X2oJmlsdGc',1.389E+18,70,02-05-2021 23:44,,,und,Twitter for Android,0,0
3819,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:42,,,en,Twitter for iPad,0,279
3820,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1.389E+18,140,02-05-2021 23:38,,,en,Twitter for Android,0,78
3821,"b""RT @SMaurizi: it's really tragic that the @guardian\n keeps writing about Julian #Assange's #rape allegations, as @At_Raf_ does, in a comple\xe2\x80\xa6""",1.389E+18,140,02-05-2021 23:36,,,en,Twitter Web App,0,20
3822,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:35,,,en,Twitter for Android,0,279
3823,b'RT @Abdullatif13327: Do you know why women wish to die when they are returned to Libya? Because they face ugly kinds of treatment in #deten\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:33,,,en,Twitter Web App,0,5
3824,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:33,,,en,Twitter Web App,0,279
3825,b'RT @BRAINCURES: @UKRI_News @UKRI_CEO @BritishAcademy_ @TheBHF @CRUKresearch @GuildHE @NIHRresearch @officestudents @royalsociety @RoySocChe\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:32,,,en,Twitter Web App,0,19
3826,b'RT @Willpray_Foryou: #prayer Heavenly Father multiply #PrayerWarriors #praying daily that scoundrels who threaten to infect people with #HI\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:32,,,en,Bible_robot,0,2
3827,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:28,,,en,Twitter Web App,0,279
3828,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:27,,,en,Twitter Web App,0,279
3829,b'@shahidovcom This man has nothing to do with human rights. His propaganda is a #terrorism #murder and #rape',1.389E+18,107,02-05-2021 23:26,,,en,Twitter for iPhone,0,0
3830,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:24,,,en,Twitter Web App,0,279
3831,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:22,,,en,Twitter Web App,0,279
3832,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:22,,,en,Twitter for iPhone,0,279
3833,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:20,,,en,Twitter for iPhone,0,279
3834,b'RT @MargaretKaine: Book 1 Ring of Clay #Potteries #saga #rape\nhttps://t.co/Xo5BF7mP0b\nBook 2 Rosemary #adoption #Search\nhttps://t.co/72fTzy\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:19,,,en,Twitter Web App,0,25
3835,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:19,,,en,Twitter for Android,0,279
3836,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:18,,,en,Twitter Web App,0,279
3837,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1.389E+18,140,02-05-2021 23:18,,,en,Twitter for Android,0,78
3838,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:16,,,en,Twitter for iPhone,0,279
3839,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.389E+18,140,02-05-2021 23:14,,,en,Twitter for iPhone,0,279
3840,"b'@onision \n\nKind of sounds a bit like you might have been tampering w a witness from my POV. \n\nWhy do you keep contacting peeps you brag about booting out of your life, for one reason or another.\n\nYou keep crying #RAPE. Why would you run crying to your supposed rapist?\n#9HR convo? https://t.co/5fhm8LW3Ds'",1.389E+18,304,02-05-2021 23:13,,,en,Twitter for Android,0,0
3841,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1.38899E+18,140,02-05-2021 23:07,,,en,Twitter for iPhone,0,78
3842,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1.38899E+18,140,02-05-2021 23:06,,,en,Twitter Web App,0,78
3843,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.38899E+18,140,02-05-2021 23:05,,,en,Twitter for iPhone,0,279
3844,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.38899E+18,140,02-05-2021 23:02,,,en,Twitter for iPhone,0,279
3845,b'RT @ayinketomilola: I don\xe2\x80\x99t think I can create  content and post on any social media platform just cause it\xe2\x80\x99s trending especially sensitive\xe2\x80\xa6',1.38899E+18,140,02-05-2021 23:01,,,en,Twitter for iPhone,0,1
3846,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.38899E+18,140,02-05-2021 23:00,,,en,Twitter for iPhone,0,279
3847,"b'RT @eliasamare: 6) The #SexualViolence, #rape, murderous rage &amp; #misogyny against #women in #Tigray under #TPLF rule reached such a horrend\xe2\x80\xa6'",1.38899E+18,144,02-05-2021 22:58,,,en,Twitter for iPhone,0,220
3848,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.38899E+18,140,02-05-2021 22:57,,,en,Twitter Web App,0,279
3849,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1.38899E+18,140,02-05-2021 22:56,,,en,Twitter for iPad,0,279
3850,"b'Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feelings, but it was a qualified apology. It doesn\xe2\x80\x99t really mean much.\xe2\x80\x9d #auspol #BruceLehrmann #metoo #March4Justice #LNPfail #LNPCorruptionParty #Rape https://t.co/ksbOixhEP4'",1.38899E+18,289,02-05-2021 22:54,,,en,Twitter for iPhone,585,279
3851,b'RT @Willpray_Foryou: #prayer Heavenly Father multiply #PrayerWarriors #praying daily that scoundrels who threaten to infect people with #HI\xe2\x80\xa6',1.38899E+18,140,02-05-2021 22:51,,,en,Twitter Web App,0,2
3852,b'RT @why_malcolm: \xf0\x9f\x9a\xa8#EXCLUSIVE \xf0\x9f\x9a\xa8\n#Polisario victims call for justice in front of hospital treating Brahim Ghali in #Spain\nGhali is accused of\xe2\x80\xa6',1.38899E+18,140,02-05-2021 22:44,,,en,Twitter for Android,0,75
3853,"b""RT @DrProudman: I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday workin\xe2\x80\xa6""",1.38899E+18,140,02-05-2021 22:42,,,en,Twitter for iPhone,0,19
3854,b'@DonaldJTrumpJr #seditiousasshole #scum #traitor #felon #pervert #abuser #bffepstein #rape #sexualassault #fraud #welch #cheat #russia #fakeuniversity #fakecharity #nepotism #putinsbitch #daughterfondler #hypocrite #payoffs #taxcheat #adultery #subhuman #conspiracy #rape ?https://t.co/3eduCTEcS8',1.38899E+18,296,02-05-2021 22:40,,,und,Twitter for iPhone,0,0
3855,"b'I don\xe2\x80\x99t think I can create  content and post on any social media platform just cause it\xe2\x80\x99s trending especially sensitive topics like #rape for likes, so many are just hopping on these things without a care in the world so far their likes are popping. Can we be genuinely concerned?'",1.38899E+18,280,02-05-2021 22:35,,,en,Twitter Web App,2,1
3856,"b""Guys! If you are battling addiction, please seek help before it is too late. Addiction will surely expose you, it's a matter of time. #rape #babaijesa""",1.38898E+18,150,02-05-2021 22:32,,,en,Twitter Web App,0,0
3857,"b'E fit no even Dey smoke ,men that rape are another breed of human ,they need to go into extinction ASAP ,expose your friend that rape today , make we run am street \xf0\x9f\x8f\xb4\xe2\x80\x8d\xe2\x98\xa0\xef\xb8\x8f #saynotorape #rape #RIPHinyUmoren #sansa #Nigeria https://t.co/2Bouc50tsx'",1.38898E+18,242,02-05-2021 22:30,,,en,Twitter for iPhone,0,0
3858,"b""This cannot/never be overemphasized, Teach the boys now; you don't have  the right over over a girl's body. You don't! Same goes for men; you don't have the right over a girl/woman's body, you don't! #molestation #abuse #rape""",1.38898E+18,225,02-05-2021 22:27,,,en,Twitter for Android,0,0
3859,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1.38898E+18,140,02-05-2021 22:26,,,en,Twitter for Android,0,10365
3860,"b""Sleazy, but unless it's a question of consent, let's not bury the enormity of sexual assault and rape in parliamentary circles in a new wave of scandal of a different order. (And let's not focus on it being gay sex. Sex workers in parliament is the issue.)\n#auspol #MeToo #rape https://t.co/2ihLXmxIcK""",1.38898E+18,301,02-05-2021 22:17,,,en,Twitter Web App,5,1
3861,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1.38898E+18,140,02-05-2021 22:14,,,en,Twitter for Android,0,78
3862,b'Dis got me\n#rape\n#babaijesha https://t.co/AbATALw9Et',1.38898E+18,52,02-05-2021 22:13,,,en,Twitter for iPhone,0,0
3863,b'#Rape #Crime Teenager raped and another attacked as she tried to fight off assailant - https://t.co/Lk6zrUzo1k https://t.co/AXS1JKM0Kt',1.38898E+18,134,02-05-2021 22:11,,,en,dlvr.it,0,0
3864,"b""@_LADEmie It is a terrible situation for any woman, I have someone very close to me who passed through this just because she visited somewhere. Every time she says it she talks with years on her face. Women are soft please let's stop #rape we can do it by destroying the monster in us #men""",1.38898E+18,289,02-05-2021 22:08,,,en,Twitter for Android,0,0
3865,"b'RT @PixelProject: #INDIA: According to the National Crime Records Bureau (NCRB) data, 88 rape cases were reported on an average daily in 20\xe2\x80\xa6'",1.38898E+18,140,02-05-2021 22:06,,,en,Twitter for iPhone,0,1
3866,"b'Only if you can hit me with a good news, devoid of any forms of limitations coming out of \xf0\x9f\x87\xb3\xf0\x9f\x87\xac. I am tired and my heart bleeds daily \xf0\x9f\x92\x94 by the news of \n#Insecurity\n#Rape\n#Violence\n#Kidnappings\n#Murders\nHow did #Nigeria get here?'",1.38898E+18,225,02-05-2021 22:05,,,en,Twitter for Android,1,0
3867,"b'RT @MartinRJay: My latest investigation - \n\nRevealed: #UK Government in the spotlight over #UN sex crimes, #Whistleblower warns of \xe2\x80\x9crape cu\xe2\x80\xa6'",1.38898E+18,140,02-05-2021 22:04,,,en,Twitter Web App,0,22
3868,"b'Abri\xc3\xb3 en 1939 como un #bar con billar en una esquina rec\xc3\xb3ndita de #Carril y se despide tras regalar 82 a\xc3\xb1os de esplendor a la mejor #cocinatradicional. Jos\xc3\xa9 Fresco, hijo de Loli\xc3\xb1a, nos conf\xc3\xada su legado: la #receta de un #guiso de #rape legendario https://t.co/3QmyBgK2ch'",1.38898E+18,270,02-05-2021 21:55,,,es,Besocy_Oficial,0,0
3869,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1.38897E+18,140,02-05-2021 21:48,,,en,Twitter for Android,0,78
3870,"b'CCTV evidence shows Baba Ijesha seen kissing, fondling a 14-year-old girl https://t.co/aL63Af0ifb #headlines #lifeandstyle #babaijesha #rape'",1.38897E+18,140,02-05-2021 21:47,,,en,Buffer,0,0
3871,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1.38897E+18,140,02-05-2021 21:46,,,en,Twitter Web App,0,10365
3872,"b'Don\xe2\x80\x99t rape, cheap girls they OSPOLY #Rape #ospoly #babaijesha #saynotorape'",1.38897E+18,74,02-05-2021 21:43,,,en,Twitter for iPhone,0,0
3873,b'RT @johnmanly: USC\xe2\x80\x99s class action lawyers are now  actually bragging how they settled the Tyndall class for a fraction of what the victims\xe2\x80\xa6',1.38897E+18,139,02-05-2021 21:42,,,en,Twitter Web App,0,3
3874,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1.38897E+18,140,02-05-2021 21:30,,,en,Twitter Web App,0,10365
3875,b'RT @jaysnipes23: \xe2\x80\x9cHitler was the most cruel person that ever lived\xe2\x80\x9d said the history teacher of a 10 year old girl.\n\n\xe2\x80\x9cWas he more cruel tha\xe2\x80\xa6',1.38897E+18,140,02-05-2021 21:25,,,en,Twitter for Android,0,2
3876,"b'And the people will still called it a Set up. What a shame\xf0\x9f\x98\xa0\nThis is not a Matter of clout chase or joining the bandwagon, \nWith current Evidence on ground #babaijesha should be Tried \n#saynotorape\n_\n#babaijesharapecase #rape\n #ogbongerichie #EnoughIsEnough\n#tife #Chidinma https://t.co/ultZIB52EG'",1.38897E+18,296,02-05-2021 21:24,,,en,Twitter for Android,4,0
3877,b'RT @Justice4Stuart: Stuart Lubbock will never be forgotten \n#Justice #TrueCrime #Crime #Rape #Murder #SexualAssault \n#Barrymore #BodyInTheP\xe2\x80\xa6',1.38897E+18,140,02-05-2021 21:23,,,en,Twitter Web App,0,14
3878,b'RT @meetgoogle: @Prem_MyNation @arunbothra @indiacares_2020 #NRI live on foreign land 4 bread but soul is always attached to motherland #In\xe2\x80\xa6',1.38896E+18,140,02-05-2021 21:11,,,en,Twitter Web App,0,22
3879,b'RT @Justice4Stuart: Stuart Lubbock will never be forgotten \n#Justice #TrueCrime #Crime #Rape #Murder #SexualAssault \n#Barrymore #BodyInTheP\xe2\x80\xa6',1.38896E+18,140,02-05-2021 21:11,,,en,Twitter for iPhone,0,14
3880,"b'RT @bin_oshabe: If you drove or walked past Jinja road or Mulago roundabout, you must have seen these serious statements against #rape. \nWe\xe2\x80\xa6'",1.38896E+18,140,02-05-2021 21:08,,,en,Twitter for Android,0,12
3881,b'RT @Justice4Stuart: Stuart Lubbock will never be forgotten \n#Justice #TrueCrime #Crime #Rape #Murder #SexualAssault \n#Barrymore #BodyInTheP\xe2\x80\xa6',1.38896E+18,140,02-05-2021 21:05,,,en,Twitter for Android,0,14
3882,"b'VIDEO: Police confirm Akwa Ibom job seeker was raped, murdered and buried in a shallow grave \n https://t.co/w8Z4xHvQvX\n\nCredit: Linda Ikeji\n\n#Police | #AkwaIbom | #rape | #suspended\n\nhttps://t.co/OuHg8jtBKr https://t.co/IWUKC8KnxI'",1.38896E+18,230,02-05-2021 21:04,,,en,Twitter for Android,0,0
3883,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1.38896E+18,140,02-05-2021 20:58,,,en,Twitter for Android,0,78
3884,"b'""I Am Not SAFE!""\n\nWhat Can We Do To Make Communities Safe For Women And Girls? Are We Doing Enough To Protect Women?\n\nJoin The Conversation TOMORROW From 7am On #TheBreakfast On #PlusTVAfrica Ch. 408 on DStv.\n\n#Rape #sexualharassment #childmolestation #sexualassualt #women #girls https://t.co/BX4zb56f0C'",1.38896E+18,304,02-05-2021 20:57,,,en,Twitter for Android,0,1
3885,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1.38896E+18,140,02-05-2021 20:57,,,en,Twitter Web App,0,78
3886,"b""I was an adult in 1990, old enough to get married. And, at that time, there were STILL places in this country where I could rape my wife and it NOT be a crime. Makes you sick, doesn't it? #weshoulddobetter #rape""",1.38896E+18,211,02-05-2021 20:55,,,en,Twitter for Android,0,0
3887,"b""RT @DrProudman: I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday workin\xe2\x80\xa6""",1.38896E+18,140,02-05-2021 20:46,,,en,Twitter for Android,0,19
3888,"b'Stop mind control on innocent victims, I will stand in court, find me a lawyer #USA #stoprape #rape #SnoopDogg #FBI #Police #lawyers #mutalation'",1.38896E+18,144,02-05-2021 20:39,,,en,Twitter Web App,0,0
3889,"b'RT @eliasamare: 6) The #SexualViolence, #rape, murderous rage &amp; #misogyny against #women in #Tigray under #TPLF rule reached such a horrend\xe2\x80\xa6'",1.38896E+18,144,02-05-2021 20:36,,,en,Twitter for iPhone,0,220
3890,"b""#ritualist #babaijesha #IniUmoren #jobadvert #police #lagos #iyaboojo #rape  there are many warehouses in Lagos people go in but don't return, human organ harvesting is a major business for many, what's d govt doing abt fake job adverts that people share on the streets, you will""",1.38896E+18,279,02-05-2021 20:35,,,en,Twitter for Android,2,0
3891,"b""RT @DrProudman: I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday workin\xe2\x80\xa6""",1.38895E+18,140,02-05-2021 20:30,,,en,Twitter for iPhone,0,19
